timestamp,src,dst,congestion,packet_size,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,network_load_pct,bandwidth_usage_mbps,routing_failures
1767297780.8815427,h3_1_1,h2_1_0,0,1024,1.4519,0.1667,0.0,700.7,68.11,681.08,0
1767297780.881549,h0_0_0,h0_1_1,1,1500,0.7903,0.1073,0.0,943.97,86.17,861.67,0
1767297780.8815546,h1_0_1,h0_1_0,0,1500,1.2305,0.1856,0.0,772.79,72.4,723.96,0
1767297780.881567,h1_0_0,h1_1_1,0,64,0.589,0.043,0.0,853.82,78.86,788.55,0
1767297780.8815732,h3_1_1,h3_0_1,0,1024,0.7291,0.1443,0.0,748.05,67.6,675.97,0
1767297780.881586,h1_1_0,h2_0_0,0,1500,1.3301,0.2529,0.036,820.99,81.76,817.56,0
1767297780.8816915,h3_0_0,h2_0_0,0,128,1.4737,0.1494,0.0,731.39,67.24,672.44,0
1767297780.8817012,h0_1_1,h3_1_0,1,1500,1.4078,0.2505,0.0,896.76,86.67,866.67,0
1767297780.8817089,h0_0_1,h3_0_1,1,1024,2.8275,0.3765,10.402,360.04,33.68,336.83,0
1767297780.8817165,h0_0_0,h2_1_1,0,128,1.4326,0.1592,0.0,706.41,63.69,636.91,0
1767297780.8817296,h2_0_1,h2_1_0,0,64,0.6191,0.0751,0.0,871.83,83.86,838.56,0
1767297780.881736,h3_1_0,h2_0_1,0,1024,1.4966,0.2713,0.0,709.71,69.91,699.09,0
1767297780.8817432,h2_1_1,h0_0_0,0,1500,1.4652,0.2886,0.0,803.16,79.46,794.62,0
1767297780.8817532,h2_1_1,h2_1_0,1,64,0.3797,0.0655,0.0,869.36,86.56,865.57,0
1767297780.8817608,h2_1_1,h1_1_0,0,1024,1.4591,0.2609,0.277,794.25,73.56,735.58,0
1767297780.881768,h1_0_0,h0_0_0,0,512,1.2823,0.1924,0.0,767.43,73.15,731.46,0
1767297780.8817754,h0_1_1,h2_0_1,0,1500,1.3648,0.11,0.0,771.35,76.03,760.32,0
1767297780.8817828,h0_0_1,h0_1_0,1,512,0.7942,0.1063,0.0,892.19,86.3,863.0,0
1767297780.8817916,h3_0_1,h3_1_1,0,512,0.5356,0.0275,0.0,729.79,70.39,703.86,0
1767297780.8817987,h1_0_1,h2_1_1,0,1024,1.2574,0.1561,0.0,788.23,72.07,720.71,0
1767297780.8818061,h0_1_0,h0_1_1,1,64,0.3631,0.0457,0.0,887.51,87.22,872.16,0
1767297780.8818133,h1_0_0,h2_0_1,0,128,1.4295,0.0753,0.0,716.02,71.25,712.47,0
1767297780.8818247,h2_0_0,h3_0_1,0,512,1.3141,0.1786,0.0,718.86,71.83,718.29,0
1767297780.8818333,h2_1_0,h3_0_0,1,1024,1.2263,0.2357,0.0,880.8,85.57,855.68,0
1767297780.88184,h3_0_0,h0_1_1,0,128,1.388,0.2135,0.0,795.66,73.7,737.02,0
1767297780.8818467,h2_1_0,h3_1_1,0,1500,1.4982,0.1199,0.0,816.13,77.17,771.68,0
1767297780.8818533,h3_0_0,h1_1_0,1,64,1.3949,0.2417,0.0,911.6,88.56,885.59,0
1767297780.8818603,h3_1_1,h1_0_1,0,64,1.3763,0.1402,0.0,850.72,77.12,771.2,0
1767297780.8818674,h1_0_0,h1_1_0,0,1024,0.7032,0.1006,0.0,796.47,74.97,749.65,0
1767297780.881874,h0_1_0,h3_0_0,0,1500,1.3682,0.1126,0.0,739.82,70.39,703.94,0
1767297780.8818805,h1_0_1,h0_1_1,0,128,1.4776,0.1339,0.0,714.85,67.37,673.74,0
1767297780.8818867,h2_1_1,h0_1_1,0,1500,1.4261,0.2618,0.0,882.96,83.48,834.81,0
1767297780.8818932,h3_0_1,h0_1_1,1,1024,1.4486,0.2168,0.0,918.58,86.13,861.27,0
1767297780.8819017,h0_0_1,h1_0_1,0,64,1.4771,0.2301,0.0,743.17,67.38,673.76,0
1767297780.8819084,h0_1_1,h2_1_1,0,1500,1.2169,0.2372,0.0,775.3,75.01,750.12,0
1767297780.8819149,h1_1_1,h2_1_0,0,1024,1.3467,0.2141,0.0,706.03,65.27,652.75,0
1767297780.8819213,h1_1_0,h0_0_0,0,64,1.3662,0.0919,0.0,749.32,72.78,727.79,0
1767297780.8819294,h3_0_1,h3_1_1,0,64,0.7389,0.04,0.0,794.48,73.54,735.37,0
1767297780.8819356,h0_1_1,h3_0_1,0,512,1.4592,0.124,0.0,845.6,79.1,791.02,0
1767297780.8819437,h0_0_0,h3_0_1,1,1500,1.3015,0.2329,0.0,939.81,87.02,870.19,0
1767297780.8819618,h3_0_0,h3_1_1,0,64,0.7335,0.1191,0.0,901.78,84.44,844.43,0
1767297780.8819687,h2_1_0,h3_1_0,0,128,1.4638,0.1182,0.0,796.08,73.87,738.7,0
1767297780.8819754,h1_1_1,h2_1_0,0,1024,1.285,0.0964,0.0,719.31,65.0,650.04,0
1767297780.881983,h2_1_1,h1_1_0,1,512,1.3478,0.0853,0.0,906.11,88.65,886.47,0
1767297780.8819897,h1_0_0,h2_0_0,0,1024,1.2708,0.1604,0.0,879.14,83.93,839.3,0
1767297780.8819969,h3_1_0,h2_1_0,0,1500,1.4056,0.235,0.0,859.85,82.13,821.31,0
1767297780.8820033,h2_0_0,h3_0_1,0,1500,1.3669,0.24,0.0,757.81,73.41,734.07,0
1767297780.8820097,h0_1_0,h0_1_1,1,512,0.4152,0.0404,0.0,761.66,74.37,743.67,0
1767297780.8820171,h3_1_1,h2_1_0,1,64,1.3997,0.1782,0.0,907.38,88.06,880.63,0
1767297780.8820245,h2_1_1,h1_0_0,0,1500,1.4307,0.0959,0.0,886.29,81.34,813.42,0
1767297780.8820317,h0_1_0,h1_1_1,0,1024,1.4087,0.1946,0.0,714.61,68.14,681.38,0
1767297780.8820384,h2_0_0,h1_1_0,0,64,1.3524,0.1622,0.233,896.49,82.41,824.1,0
1767297780.8820443,h0_1_1,h0_1_0,0,512,0.2233,0.0432,0.0,779.63,73.12,731.19,0
1767297780.8820527,h1_1_1,h0_1_1,0,64,1.4753,0.2404,0.0,734.93,70.02,700.24,0
1767297780.8820584,h1_0_0,h3_1_0,0,1500,1.4691,0.2607,0.0,718.91,69.15,691.54,0
1767297780.8820667,h1_1_1,h0_0_0,1,64,1.4752,0.2389,0.0,858.2,85.56,855.62,0
1767297780.8820727,h3_1_0,h3_0_0,0,64,0.6722,0.0426,0.0,893.45,81.36,813.64,0
1767297780.8820784,h2_0_1,h1_0_0,0,512,1.2737,0.1484,0.0,841.4,76.0,760.01,0
1767297780.88209,h0_0_0,h1_0_1,0,1500,1.3313,0.1774,0.0,898.6,83.29,832.87,0
1767297780.8820956,h3_0_1,h2_0_1,1,64,1.3279,0.2637,0.0,948.48,93.06,930.6,0
1767297780.882102,h2_1_1,h2_0_0,1,1500,1.515,0.0826,5.876,307.74,29.34,293.42,0
1767297780.882108,h3_1_1,h1_0_0,0,64,1.3506,0.2582,0.0,747.99,73.59,735.85,0
1767297780.882114,h0_1_1,h2_1_0,0,1500,1.3825,0.1328,0.0,844.29,78.79,787.86,0
1767297780.8821218,h1_1_0,h1_0_0,1,1500,0.5491,0.0698,0.0,902.92,89.87,898.72,0
1767297780.8821256,h1_0_1,h0_0_1,1,512,1.3956,0.1188,0.0,915.57,86.43,864.25,0
1767297780.8821292,h0_0_1,h1_1_0,0,64,1.2872,0.0862,0.0,783.45,71.37,713.74,0
1767297780.8821344,h1_0_1,h2_0_1,1,64,4.2906,0.3937,10.183,232.96,21.29,212.91,0
1767297780.8821392,h1_0_1,h2_1_0,1,1500,1.3384,0.1811,0.0,923.98,91.05,910.5,0
1767297780.882143,h1_0_0,h2_1_0,1,64,1.4253,0.2686,0.0,943.76,88.56,885.63,0
1767297780.8821464,h3_0_1,h0_0_1,0,64,1.2336,0.2129,0.0,768.92,74.21,742.08,0
1767297780.8821502,h1_1_0,h0_1_0,1,1024,1.3851,0.0693,0.0,928.61,89.27,892.74,0
1767297780.882154,h1_0_1,h0_0_0,0,128,1.4365,0.212,0.0,816.39,74.34,743.44,0
1767297780.8821576,h3_0_0,h0_1_1,0,128,1.2424,0.1734,0.0,891.12,81.63,816.33,0
1767297780.882164,h1_1_1,h2_0_1,0,64,1.2365,0.2103,0.0,850.12,77.32,773.19,0
1767297780.8821676,h0_0_1,h2_1_0,0,1024,1.3296,0.2611,0.0,742.28,74.22,742.24,0
1767297780.8821714,h1_1_1,h3_1_0,0,512,1.3935,0.2369,0.0,748.4,74.53,745.29,0
1767297780.8821774,h3_1_1,h1_0_0,0,512,1.3521,0.1491,0.0,718.41,70.34,703.44,0
1767297780.882183,h3_0_1,h0_1_0,1,1024,4.0655,0.5641,13.877,261.7,24.69,246.85,0
1767297780.882189,h1_1_1,h3_0_0,0,64,1.4356,0.0883,0.0,883.18,81.18,811.79,0
1767297780.8821952,h1_0_0,h1_0_1,0,512,0.2728,0.0241,0.0,752.05,67.94,679.4,0
1767297780.8822012,h2_1_1,h3_0_1,0,1024,1.4534,0.2493,0.0,734.16,68.43,684.26,0
1767297780.8822072,h0_0_1,h2_1_0,0,512,1.2057,0.1328,0.0,853.05,77.81,778.13,0
1767297780.8822134,h0_1_0,h2_1_0,0,1024,1.3189,0.1512,0.0,850.85,83.06,830.63,0
1767297780.8822207,h2_1_0,h0_0_1,0,64,1.2776,0.2265,0.0,775.72,72.27,722.66,0
1767297780.8822272,h3_1_0,h1_1_0,0,1500,1.2984,0.194,0.0,831.08,78.19,781.92,0
1767297780.882233,h0_0_0,h1_1_1,1,1024,3.2964,0.3844,4.621,343.47,32.27,322.72,0
1767297780.8822396,h1_0_1,h3_1_0,1,512,1.4269,0.2837,0.007,949.49,86.0,860.01,0
1767297780.882245,h0_0_0,h3_0_1,1,1024,1.4087,0.1055,0.0,896.58,87.27,872.75,0
1767297780.882251,h3_1_0,h0_0_1,0,1500,1.3687,0.2575,0.0,842.01,80.67,806.68,0
1767297780.8822575,h3_1_1,h3_1_0,1,512,0.4557,0.0442,0.0,782.92,70.54,705.38,0
1767297780.8822632,h2_0_0,h3_1_0,0,1500,1.2166,0.0771,0.0,815.49,76.12,761.24,0
1767297780.88227,h3_1_1,h2_1_1,1,128,5.7111,0.894,7.341,326.3,30.92,309.16,0
1767297780.8822742,h2_1_0,h3_1_1,0,1500,1.2454,0.0743,0.0,860.57,78.39,783.94,0
1767297780.882279,h0_0_0,h3_1_1,1,1500,1.3482,0.199,0.0,938.09,86.87,868.74,0
1767297780.8822827,h3_0_0,h0_0_0,0,512,1.3446,0.1192,0.0,843.27,76.39,763.89,0
1767297780.8822863,h1_0_0,h3_0_0,0,64,1.3453,0.1988,0.0,754.96,74.01,740.15,0
1767297780.8822901,h1_1_0,h3_1_1,1,1500,5.0824,0.3032,12.349,118.83,11.24,112.44,0
1767297780.882294,h2_1_0,h0_0_0,0,1024,1.2853,0.1675,0.0,879.44,80.48,804.76,0
1767297780.8822992,h3_0_0,h3_0_1,0,64,0.2655,0.0196,0.0,759.13,69.67,696.72,0
1767297780.882305,h1_0_1,h3_0_1,0,1024,1.3056,0.1742,0.0,835.01,83.28,832.85,0
1767297780.882311,h2_1_1,h0_0_0,0,64,1.4636,0.0833,0.0,702.5,66.78,667.82,0
1767297780.882317,h0_1_0,h2_1_0,0,1024,1.2283,0.2337,0.0,736.31,70.64,706.37,0
1767297780.8823237,h0_0_1,h3_1_0,0,64,1.2497,0.2356,0.0,776.96,75.16,751.59,0
1767297780.8823292,h3_1_0,h0_0_1,0,512,1.2765,0.2221,0.0,774.64,75.07,750.72,0
1767297780.8823333,h3_1_0,h3_0_0,0,1024,0.5609,0.0435,0.0,837.22,82.69,826.87,0
1767297780.8823369,h3_0_0,h0_0_0,1,1024,1.3739,0.2431,0.0,897.05,88.86,888.56,0
1767297780.8823404,h1_1_1,h2_0_0,0,512,1.2415,0.1967,0.0,766.15,71.56,715.62,0
1767297780.8823442,h0_0_0,h1_0_1,0,1024,1.4381,0.1862,0.0,775.46,70.72,707.18,0
1767297780.882348,h2_1_1,h3_0_1,1,1024,1.2553,0.0857,0.0,936.85,91.83,918.34,0
1767297780.8823526,h0_1_0,h2_1_0,0,512,1.2354,0.1039,0.0,785.72,74.35,743.51,0
1767297780.8823566,h1_0_0,h3_1_0,1,64,3.8394,0.5358,11.812,142.38,14.21,142.14,0
1767297780.8823602,h0_1_0,h3_0_1,0,1024,1.399,0.1346,0.0,881.78,83.82,838.23,0
1767297780.8823643,h1_1_0,h0_1_0,0,512,1.4908,0.2712,0.0,861.75,78.42,784.18,0
1767297780.8823693,h1_1_0,h3_0_1,0,512,1.3331,0.1124,0.0,867.91,80.66,806.59,0
1767297780.882373,h2_0_1,h0_0_0,1,512,3.5262,0.6644,2.563,255.13,25.16,251.61,0
1767297780.8823771,h3_1_0,h0_0_1,1,64,3.6128,0.4563,4.658,149.59,14.62,146.24,0
1767297780.882381,h2_1_0,h1_0_1,1,1024,3.2229,0.3222,7.018,296.68,28.58,285.79,0
1767297780.8823848,h0_1_0,h3_1_0,0,64,1.3223,0.0728,0.0,901.35,84.99,849.9,0
1767297780.8823886,h1_0_0,h2_0_1,0,64,1.4417,0.1343,0.0,785.08,77.45,774.51,0
1767297780.8823924,h1_0_1,h0_0_1,0,512,1.3155,0.237,0.0,864.11,84.3,842.98,0
1767297780.882396,h3_1_0,h0_1_1,0,512,1.2556,0.1561,0.0,782.55,75.02,750.22,0
1767297780.8823996,h0_1_1,h1_1_1,0,128,1.3132,0.1257,0.0,714.74,65.19,651.92,0
1767297780.8824034,h1_1_0,h0_0_1,0,128,1.3146,0.2584,0.0,779.35,75.59,755.92,0
1767297780.8824086,h0_1_1,h3_1_0,0,128,1.4277,0.1883,0.0,738.52,72.42,724.15,0
1767297780.8824124,h0_0_1,h0_1_1,1,1024,0.5901,0.1073,0.0,921.62,91.14,911.37,0
1767297780.8824165,h2_0_0,h0_0_1,1,64,1.3531,0.2319,0.0,863.24,85.22,852.25,0
1767297780.8824205,h2_0_0,h0_1_1,0,1024,1.2553,0.2244,0.0,831.31,78.76,787.59,0
1767297780.882424,h0_1_0,h1_0_0,1,1024,1.4133,0.1706,0.0,874.71,86.68,866.77,0
1767297780.8824291,h1_1_1,h3_1_0,0,1500,1.3601,0.2635,0.0,848.31,79.14,791.38,0
1767297780.882434,h3_0_1,h1_0_0,0,1500,1.3871,0.1236,0.0,872.16,84.6,846.0,0
1767297780.8824377,h2_0_0,h0_0_0,0,128,1.481,0.1913,0.0,920.23,84.6,845.99,0
1767297780.8824415,h1_0_1,h2_1_1,0,64,1.3202,0.1458,0.0,889.38,81.06,810.63,0
1767297780.882445,h0_1_1,h0_1_0,0,1024,0.2078,0.0337,0.0,799.61,76.18,761.8,0
1767297780.8824496,h2_1_1,h0_1_1,1,512,1.4996,0.2448,0.0,949.24,86.55,865.5,0
1767297780.8824534,h2_0_0,h3_1_0,0,128,1.2694,0.1141,0.0,857.68,82.35,823.54,0
1767297780.882457,h1_1_1,h2_1_0,0,64,1.2399,0.1881,0.0,752.42,69.64,696.38,0
1767297780.8824608,h2_1_1,h2_0_0,1,64,0.5514,0.034,0.0,917.89,86.79,867.9,0
1767297780.882465,h1_1_0,h2_0_0,1,512,3.3331,0.3197,9.806,312.45,29.59,295.9,0
1767297780.8824687,h2_0_0,h3_1_0,0,128,1.2705,0.1873,0.0,751.0,74.91,749.08,0
1767297780.8824723,h1_1_1,h0_1_0,0,64,1.3518,0.1162,0.0,801.4,79.24,792.45,0
1767297780.8824759,h3_0_0,h2_0_1,0,1024,1.2138,0.1312,0.0,852.56,81.57,815.65,0
1767297780.8824794,h0_1_1,h1_0_1,0,128,1.2982,0.1417,0.0,876.44,82.11,821.12,0
1767297780.8824832,h1_1_0,h3_0_0,0,64,1.3128,0.166,0.0,857.86,79.73,797.33,0
1767297780.882488,h2_1_1,h0_0_1,0,64,1.4965,0.2561,0.0,866.21,81.06,810.6,0
1767297780.8824918,h2_0_0,h3_1_1,1,64,1.3906,0.1963,0.0,949.32,94.82,948.24,0
1767297780.8824956,h1_1_1,h0_0_1,0,1024,1.2008,0.164,0.0,790.37,76.32,763.16,0
1767297780.8825011,h1_1_0,h3_1_0,1,512,1.2753,0.1723,0.0,895.13,88.32,883.15,0
1767297780.8825047,h1_1_0,h1_0_0,1,64,0.5939,0.0775,0.0,914.97,85.18,851.79,0
1767297780.8825085,h1_0_0,h1_1_1,0,64,0.7957,0.1574,0.0,850.67,84.96,849.6,0
1767297780.882512,h1_1_0,h2_1_1,0,1024,1.2806,0.2512,0.0,808.65,78.69,786.93,0
1767297780.8825157,h2_1_0,h2_0_0,0,1500,0.5099,0.0682,0.0,752.57,74.21,742.12,0
1767297780.8825195,h3_0_1,h1_0_1,0,64,1.2555,0.1414,0.0,850.46,79.31,793.12,0
1767297780.882523,h1_0_1,h0_1_1,1,1500,1.3092,0.1511,0.0,946.79,90.0,899.97,0
1767297780.882528,h1_0_1,h1_1_0,1,128,2.2801,0.2676,8.624,142.39,12.83,128.27,0
1767297780.882532,h0_1_1,h3_0_1,1,512,1.2535,0.1189,0.0,932.54,85.67,856.66,0
1767297780.8825355,h1_1_1,h0_0_0,0,512,1.4081,0.106,0.0,827.35,74.98,749.79,0
1767297780.8825393,h1_1_1,h0_0_1,0,128,1.4699,0.1019,0.0,747.98,70.23,702.32,0
1767297780.8825428,h0_0_1,h1_1_1,1,64,1.3814,0.1579,0.0,945.57,86.77,867.67,0
1767297780.8825464,h1_1_1,h0_1_1,1,128,1.3823,0.2339,0.0,866.25,86.36,863.62,0
1767297780.88255,h3_1_0,h0_1_1,1,1024,4.879,0.2453,3.75,156.17,14.77,147.67,0
1767297780.882554,h2_0_0,h0_0_0,0,512,1.2269,0.091,0.345,766.59,75.33,753.32,0
1767297780.8825576,h0_0_1,h1_1_1,1,512,5.6143,0.3962,9.778,134.8,12.14,121.38,0
1767297780.8825614,h2_0_0,h2_1_0,0,1500,0.7253,0.1026,0.0,846.54,83.14,831.45,0
1767297780.8825665,h2_0_1,h2_1_1,0,512,0.7503,0.0845,0.0,873.53,81.17,811.69,0
1767297780.882571,h2_0_1,h2_1_1,1,512,2.2111,0.3309,7.771,352.76,34.93,349.27,0
1767297780.8825748,h1_1_1,h3_1_1,0,512,1.4396,0.1909,0.0,727.13,69.26,692.62,0
1767297780.8825784,h2_1_0,h1_1_1,0,512,1.4235,0.1158,0.084,805.22,72.84,728.43,0
1767297780.882582,h1_1_1,h1_0_0,1,1500,0.7509,0.038,0.0,926.94,91.92,919.23,0
1767297780.8825858,h2_0_1,h1_1_0,0,64,1.2981,0.1751,0.16,769.18,76.62,766.22,0
1767297780.8825896,h0_1_1,h1_0_1,0,1500,1.247,0.2323,0.0,797.94,78.7,787.02,0
1767297780.8825936,h3_0_0,h2_0_0,1,512,5.4157,0.3305,7.009,327.12,30.69,306.94,0
1767297780.8825972,h3_1_0,h3_0_0,0,512,0.6708,0.0822,0.0,791.53,75.63,756.27,0
1767297780.882601,h0_1_1,h0_1_0,1,64,0.9558,0.1312,14.266,207.11,20.55,205.52,0
1767297780.8826058,h3_0_1,h1_1_1,1,1024,3.7667,0.3301,14.427,113.3,10.73,107.31,0
1767297780.8826096,h0_1_1,h3_1_1,1,512,1.2547,0.0959,0.0,908.41,86.45,864.51,0
1767297780.8826132,h0_1_0,h3_1_0,0,64,1.4031,0.1639,0.0,832.15,75.91,759.08,0
1767297780.8826168,h1_1_0,h0_1_0,0,1500,1.3086,0.219,0.0,876.02,83.74,837.43,0
1767297780.8826206,h1_1_0,h1_0_0,0,1500,0.6617,0.0681,0.0,917.32,84.31,843.11,0
1767297780.882624,h2_1_1,h2_1_0,0,1500,0.2473,0.0461,0.0,754.59,73.37,733.73,0
1767297780.8826277,h0_0_0,h0_0_1,1,1500,0.4388,0.0225,0.0,928.74,90.14,901.37,0
1767297780.882631,h3_1_1,h0_1_0,1,64,1.3046,0.1321,0.0,941.59,87.56,875.62,0
1767297780.882635,h1_1_1,h1_1_0,1,128,0.2775,0.0388,0.0,940.96,85.13,851.26,0
1767297780.8826396,h2_0_1,h0_1_0,0,64,1.3756,0.2525,0.0,757.47,71.1,710.98,0
1767297780.8826444,h2_1_0,h0_1_1,1,512,1.2216,0.1561,0.0,873.09,85.75,857.45,0
1767297780.8826485,h0_1_0,h3_1_1,0,512,1.4792,0.1624,0.0,837.15,81.12,811.25,0
1767297780.8826525,h2_0_0,h0_0_1,0,128,1.2206,0.0636,0.0,835.27,77.28,772.85,0
1767297780.882656,h2_1_1,h1_1_1,0,1024,1.4921,0.0751,0.0,766.37,74.28,742.84,0
1767297780.8826597,h0_1_0,h1_1_1,0,512,1.332,0.2182,0.0,729.2,70.51,705.06,0
1767297780.8826635,h3_0_1,h3_0_0,1,1500,0.6134,0.0478,11.058,373.09,37.06,370.58,0
1767297780.8826673,h3_1_0,h2_1_1,0,1024,1.3579,0.0823,0.0,720.15,70.9,709.03,0
1767297780.882671,h0_1_1,h0_0_0,1,64,0.6046,0.088,0.0,925.7,88.96,889.6,0
1767297780.8826747,h0_0_1,h3_1_0,0,1500,1.4926,0.2872,0.0,812.35,78.45,784.55,0
1767297780.8826785,h0_0_0,h0_1_1,0,512,0.5677,0.1066,0.0,903.33,83.51,835.11,0
1767297780.882686,h0_1_1,h0_0_0,0,64,0.5957,0.0769,0.0,728.84,70.18,701.78,0
1767297780.8826897,h1_0_0,h3_1_1,1,1024,1.4076,0.1071,0.0,931.68,85.92,859.23,0
1767297780.8826933,h2_1_0,h1_1_0,1,1500,1.3236,0.0833,0.0,871.25,85.52,855.21,0
1767297780.8826969,h2_1_0,h0_0_1,1,128,1.2825,0.2331,0.0,864.21,85.5,854.98,0
1767297780.8827007,h2_0_1,h0_0_0,0,128,1.4884,0.1912,0.062,713.25,70.17,701.67,0
1767297780.8827047,h0_1_0,h0_0_0,1,64,0.7609,0.0557,0.0,941.66,91.25,912.46,0
1767297780.8827083,h3_0_0,h3_1_1,0,512,0.562,0.096,0.0,851.83,82.41,824.11,0
1767297780.8827121,h1_0_0,h0_0_1,0,128,1.4572,0.1514,0.0,762.64,72.79,727.93,0
1767297780.882717,h1_1_1,h1_0_1,0,512,0.5739,0.0954,0.0,749.27,70.85,708.55,0
1767297780.8827207,h1_0_1,h1_1_1,0,1024,0.6543,0.1163,0.0,831.09,76.71,767.13,0
1767297780.8827257,h2_0_0,h0_1_1,1,512,1.42,0.2133,0.0,945.05,88.97,889.74,0
1767297780.8827295,h0_0_1,h1_0_0,0,128,1.2378,0.1983,0.0,806.85,78.65,786.49,0
1767297780.8827333,h0_0_0,h1_0_0,0,128,1.3546,0.1056,0.0,902.81,84.02,840.22,0
1767297780.8827372,h1_0_1,h2_1_1,0,64,1.463,0.2163,0.0,793.71,76.27,762.68,0
1767297780.8827407,h3_0_1,h1_1_1,1,1500,1.331,0.2118,0.0,948.87,94.41,944.12,0
1767297780.8827448,h3_0_1,h0_0_1,1,512,4.8092,0.5559,2.998,327.36,32.24,322.45,0
1767297780.8827484,h0_0_0,h2_0_0,1,512,1.4971,0.0767,0.0,908.51,86.6,865.99,0
1767297780.882752,h3_1_1,h3_0_0,0,512,0.7149,0.077,0.0,768.89,72.52,725.17,0
1767297780.8827558,h1_0_0,h3_1_0,0,64,1.2822,0.0927,0.0,882.12,84.06,840.63,0
1767297780.8827596,h2_1_1,h2_1_0,0,512,0.2288,0.0439,0.0,743.3,68.2,682.05,0
1767297780.8827643,h3_1_0,h1_0_1,0,1500,1.363,0.0717,0.0,848.32,76.81,768.09,0
1767297780.8827682,h1_1_1,h2_1_0,0,1500,1.325,0.0885,0.0,800.87,79.47,794.67,0
1767297780.882772,h0_1_0,h1_1_0,0,64,1.2015,0.1791,0.499,751.76,69.68,696.84,0
1767297780.8827758,h3_1_1,h2_1_1,0,512,1.2747,0.1965,0.0,866.13,84.37,843.67,0
1767297780.8827794,h3_1_1,h2_0_0,0,128,1.4064,0.1802,0.0,719.66,68.47,684.71,0
1767297780.882783,h1_1_1,h1_0_1,0,1024,0.6987,0.0709,0.0,875.74,80.37,803.72,0
1767297780.8827884,h2_1_1,h1_1_0,1,64,1.4954,0.0944,0.0,941.34,94.06,940.58,0
1767297780.8827918,h1_1_1,h2_1_0,0,128,1.3719,0.2326,0.0,931.99,84.19,841.89,0
1767297780.8827953,h1_1_1,h0_0_0,0,1024,1.4581,0.0749,0.0,804.67,79.88,798.81,0
1767297780.8827991,h1_0_1,h3_1_0,1,512,2.6135,0.4205,9.698,136.23,12.45,124.45,0
1767297780.882804,h2_0_1,h0_1_0,0,1024,1.3622,0.1267,0.0,824.72,80.36,803.64,0
1767297780.8828075,h2_0_1,h0_0_1,0,1500,1.2205,0.161,0.0,914.82,83.86,838.6,0
1767297780.8828113,h2_0_1,h1_0_0,0,64,1.3865,0.1017,0.0,858.49,84.95,849.5,0
1767297780.8828151,h3_0_1,h2_1_1,0,1500,1.2531,0.094,0.0,858.53,78.48,784.76,0
1767297780.8828187,h1_0_0,h3_1_1,0,64,1.4208,0.2198,0.0,736.61,68.5,684.96,0
1767297780.8828225,h3_0_0,h0_1_1,0,1500,1.4152,0.2254,0.0,832.32,76.12,761.18,0
1767297780.882826,h3_0_0,h1_1_0,0,128,1.4198,0.0963,0.0,707.06,68.01,680.13,0
1767297780.88283,h0_0_1,h3_1_1,0,512,1.4086,0.2334,0.0,804.34,80.29,802.86,0
1767297780.8828337,h1_1_1,h1_0_0,0,128,0.6346,0.0512,0.0,727.56,67.72,677.17,0
1767297780.8828373,h2_1_0,h2_0_0,0,1500,0.7651,0.071,0.0,791.85,73.99,739.92,0
1767297780.882842,h3_0_1,h1_0_0,0,1024,1.2844,0.1688,0.0,724.75,68.47,684.72,0
1767297780.8828459,h3_1_1,h2_1_0,1,1024,1.4944,0.1995,0.0,868.7,86.8,867.96,0
1767297780.8828495,h1_0_1,h0_1_0,0,64,1.2485,0.2104,0.0,886.76,83.63,836.3,0
1767297780.882853,h0_0_0,h2_1_0,0,128,1.3044,0.2551,0.0,814.02,79.61,796.1,0
1767297780.882858,h3_0_1,h2_1_1,0,512,1.4126,0.1549,0.0,880.47,81.96,819.62,0
1767297780.8828619,h1_0_1,h0_0_1,0,1024,1.4712,0.212,0.0,833.47,77.36,773.57,0
1767297780.8828654,h2_0_0,h3_0_1,0,64,1.3036,0.0834,0.0,828.3,79.24,792.44,0
1767297780.882869,h0_0_0,h1_0_1,1,128,4.608,0.8388,5.699,283.07,25.48,254.81,0
1767297780.882873,h0_1_1,h1_0_0,1,512,5.3243,0.9535,3.837,322.36,30.24,302.36,0
1767297780.8828766,h3_1_0,h0_0_1,1,1024,1.3676,0.1993,0.0,900.55,88.81,888.1,0
1767297780.8828812,h0_0_0,h1_1_1,0,1500,1.4009,0.267,0.0,892.25,80.69,806.92,0
1767297780.882885,h2_0_1,h0_0_1,1,512,1.3452,0.15,0.0,898.28,88.04,880.38,0
1767297780.8828888,h3_1_0,h1_0_1,0,128,1.2594,0.1996,0.0,712.14,64.87,648.67,0
1767297780.8828924,h0_1_0,h1_0_0,0,64,1.323,0.2072,0.0,811.32,77.51,775.12,0
1767297780.8828962,h0_1_1,h1_1_0,0,1500,1.2491,0.0656,0.0,724.09,65.54,655.37,0
1767297780.8829,h3_1_1,h0_1_1,0,512,1.2654,0.1823,0.0,747.28,68.18,681.79,0
1767297780.8829038,h0_0_0,h3_0_1,0,1024,1.3983,0.0827,0.139,841.45,77.84,778.4,0
1767297780.8829079,h2_1_0,h2_0_1,1,64,0,0.1563,100.0,0,26.95,269.5,1
1767297780.8829122,h3_1_1,h3_1_0,0,128,0.3206,0.0171,0.0,736.34,68.24,682.37,0
1767297780.8829162,h0_0_1,h3_1_1,0,1500,1.4366,0.0803,0.0,766.18,69.73,697.26,0
